user,timestamp_raw,timestamp_date,comment,like_count,reply_count,reply_text
,8 bulan yang lalu,8 bulan yang lalu,"I remember back in the Desmond Days I envisioned a future where Ubisoft finally brought Assassin's Creed into the modern day and there was a crossover with Splinter Cell. I mean, they would be idiots not to capitalize on these stealth games that they created, joining them together for one fan favorite cash cow stealth game to end all stealth games, wouldn't they? Wouldn't they?!",32,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"As a longtime fan since the first game back in high school, and as someone who was all-in on the Isu lore, the only reason I bought this is to show that there is still interest in the concept of this franchise, and in tbe hope that after Ubisoft goes bankrupt, someone else might get the IP, see that there are still people who want a good AC, and hopefully they will do it justice.... All I can do is hope",1,0,[]
,8 bulan yang lalu,8 bulan yang lalu,5:12 that's a lot of wind. Yikes.,4,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"Thank you for giving a fair balanced review, I’m glad this was the first review I watched",19,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"Roman: ""Don't buy anything, stupid cousin.""",17,0,[]
,3 minggu yang lalu,3 minggu yang lalu,"i got this game for 20$ from a guy that works at Intel and managed to ""borrow"" some redeem keys, and honestly I wouldn't have paid more than that. For 20$ it's just fine but 70 is delusional",2,0,[]
,8 bulan yang lalu,8 bulan yang lalu,I just realized the UI is the exact same as Ghost of Tsushima,21,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"I think i’m good off this, thank you for the review Jake",4,0,[]
,8 bulan yang lalu,8 bulan yang lalu,They should definitely think about restarting the whole Animus storyline and discute out a way to get it back in the story. The animus story line always felt like it furthered the story !,10,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"Dude at 6:10 be like 

“Still using the same tricks you peasants”",1,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"I think this game will sell well, once it’s 50% off",45,0,[]
,8 bulan yang lalu,8 bulan yang lalu,Rip Ubisoft. Canada misses you. The world misses you. But you died in disgrace.,36,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"4:15 pet dog, level up",15,1,['Valid']
,7 bulan yang lalu,7 bulan yang lalu,"wow a review that didnt feel like a fluff piece. This is what a review is supposed to be.

the only gripe I have is that you didn't address the in game store, but I think your review was honest and you're one of the only popular reviewers I trust lately to not give me a total marketing PR review that feels like it's paid for by the developer",0,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"Here's my 2 cents. I understand that people like games that are ""fine"". Not ""great"", not ""superb""... just fine. For instance, I liked Dave the Diver. It think the game is fine. But for AC, just ""fine"" is NOT tolerable. Why? you may ask. Why Dave the Diver is fine and that is tolerable, but AC is not? Simple. One game costs 10 dollars and the other costs 70 (starting price)... If I'm paying 70+ dollars, I don't want freaking mediocre ""fine"". I want for what I'm paying!",42,18,"['dave the diver is great tbh', 'Amen', 'You dare insult Dave the diver comparing it to AC Shadows? ', 'Not just the proce tag but the time investment too. At some point everything became about how many hours you can get out of a playthrough and less about how much of that time was actually fun', ' @skinthief I’ve spent over 15 hours with shadows so far and it’s genuinely an amazing game. I don’t understand the hate', ' @OMGItzSlickerz  i was kinda just making a comment about games in general not really Shadows specifically. On the flip side of that, gamers are quick to criticize everything too. Glad to hear youre enjoying it, I loved odyssey so I might give this one a go some time', ' @skinthief  most of the people criticising the game haven’t even played it so they don’t really get a say', ' @OMGItzSlickerz  play other samurai video games and compare it. Then you’ll see.', ' @MrSpartan993  I’ve played a lot of them, GOT multiple times & Sekero and ROTR. My favourite out of the 4 is still AC shadows by a huge margin. You’re hating on the game and I bet you never touched it', 'dave the diver is great tbh', 'Amen', 'You dare insult Dave the diver comparing it to AC Shadows? ', 'Not just the proce tag but the time investment too. At some point everything became about how many hours you can get out of a playthrough and less about how much of that time was actually fun', ' @skinthief I’ve spent over 15 hours with shadows so far and it’s genuinely an amazing game. I don’t understand the hate', ' @OMGItzSlickerz  i was kinda just making a comment about games in general not really Shadows specifically. On the flip side of that, gamers are quick to criticize everything too. Glad to hear youre enjoying it, I loved odyssey so I might give this one a go some time', ' @skinthief  most of the people criticising the game haven’t even played it so they don’t really get a say', ' @OMGItzSlickerz  play other samurai video games and compare it. Then you’ll see.', ' @MrSpartan993  I’ve played a lot of them, GOT multiple times & Sekero and ROTR. My favourite out of the 4 is still AC shadows by a huge margin. You’re hating on the game and I bet you never touched it']"
,8 bulan yang lalu,8 bulan yang lalu,Whatever puts this damn series to bed already will be just fine to me.,24,0,[]
,8 bulan yang lalu,8 bulan yang lalu,1:16 Assassins Creed Mirage was that bad ,40,4,"['Mirage was horrible ', 'Combat was so bad in mirage', ' @RuffiianxEmulatiion  I enjoyed it personally. Story was forgettable but gameplay was fun.', ""Mirage is NOT that bad. Stop calling something bad that you did not like, if you say it's bad, add that it was bad for you. Mirage is beautiful and fun game.""]"
,2 bulan yang lalu,2 bulan yang lalu,"I’m about 5-7 hours in and tbh I’m just bored.. I keep looking at the map and going ‘phew… am I up for getting through this?’ I’ve played all the ACs, I hated Valhalla and got through it. I dunno if I can do it again..",3,2,"['Exactly the same here. I’ve just gotten to the point of playing as Yasuke and after a couple of hours I’ve decided it’s not worth my time. Probably the last AC game I’ll play. Too many cutscenes and far too much dialogue. It’s my pet hate to be treated like I’m watching a film when I’m playing a GAME!', ' @TheBiglid moved on to Ghost of Yotei and I immediately feel better ']"
,8 bulan yang lalu,8 bulan yang lalu,I'm most likely going to buy it but probably after like 6 months when it's 50% off. That's how I've gotten all the past 4 AC games.,34,2,"[""Star Wara Outlaws, Prince of Persia, Avatar, Mirage all recent Ubisoft titles, have been discounted as early as 3 months post-launch. I got burned buying 2 of them at launch, so I'm gonna wait this time."", "" @SmootherThanSilk  To be fair, Prince of Persia was actually really good if you're into metoirdvanias but Ubi does what Ubu does and cancels literally anything that was actually good/interesting. Mirage wasn't terrible either- it was the first game where you actually played as an assassin in a loooong time. I'd bet if both of those had been released by any studio other than Ubi or EA, they would've sold far better.""]"
,8 bulan yang lalu,8 bulan yang lalu,I’ve been longing for a Tenchu remake or sequel. I don’t think this will scratch that itch.,4,1,['Sekiro maybe']
,8 bulan yang lalu,8 bulan yang lalu,15:35 is the TLDR of the reviews haha.....,6,0,[]
,6 bulan yang lalu,6 bulan yang lalu,Could anyone suggest me a story game with good graphics and something that just wont get boring throughout the story i cant seem to decide on one i had rdr2 but i was very boring and slow even in chapter 3..,2,1,['Expedition 33']
,8 bulan yang lalu,8 bulan yang lalu,"I'll be honest, as someone who loved Blackflag and ghost of Tsuhima, after watching several reviews already and getting a pretty good idea of what this game is like...I wouldn't feel the desire to play this game if it was given to me for FREE",47,10,"['sure', 'I hear u bro, this games is a bad copy of ghost of Tsushima from the wind , the kicks,  the type of duels so much copied n there r still people who would back this temu version og got', 'I got it free with my laptop purchase and this is how I feel. Discount Ghost of Tsushima', 'do you guys just misremeber ghost of sushi? the games combat and gameplay was repitive af and stealth was barebones asl with even worse parkour. the graphics were just cranked to the max. so how isnt this game exactly what you want in a japanese assassins game? Like are yall choosing to be this hypocritical?', ' @The-Legend-of-P fr they’re so dumb', ' @The-Legend-of-P  AC shadow combat is way worse than GOT you are tripping, i just finished replaying GOT early this year and the story, characters, voice acting (both eng and jp), side mission is better than AC shadow. I swear to god modern AC fanboys like you are delusional and love to defend the company that only do the bare minimum of what they can actually do.', 'Good for you bro, I hope every game you play is one of the best games of all time ', ' @lordtouchme77 for a series that have been doing well, and selling well, and didn’t have bad reviews, you seem to (and others) have an overly negative outlook on this particular game, it’s very telling and very well looks disingenuous. GOT was quite repetitive, and combat is cool, but no one ever complained about AC combat either, they  are both good, grow up or touch grass or just stop this pathetic culture war stuff, it’s showing lol', ""You're the type of fan this idiotic company has been catering for the past few years which is what's gotten them into this mess in the first place. Why don't you expect some quality from them instead of defending their nonsense for once  @The-Legend-of-P "", 'cringe hive mind take']"
,8 bulan yang lalu,8 bulan yang lalu,The duo main character thing doesnt make sense because it wasnt made right. Why cant a ninja use range weapons?!,10,0,[]
